기준시간,원본시간,제목,미리보기
6일 전,6일 전,"카르다노 9% 하락, 반등은 지지 수준 이상 유지 관건","암호화폐 시장 전반이 올해 초부터 지속적인 매도세를 겪고 있는 가운데, 비트코인(BTC)이 이 흐름을 주도하고 있다. 현재 카르다노는 시장 내에서 안정성을 유지하기 위해 고군분투하고 있다. 유투데이에 따르면 10일(현지시간) 지난 9일 ADA 가격은 0.7071달러까지 떨어졌으며, 이후 거래량이 감소한 뒤 현재..."
6일 전,6일 전,"美, 스테이블코인 규제 강화… 비트코인 강세 신호탄?","미국 정부가 달러의 글로벌 지배력을 유지하기 위해 스테이블코인 정책을 강화하면서, 이에 따른 비트코인(BTC) 수혜 가능성이 제기되고 있다. 특히... 미국 정부의 직접적인 BTC 매수로 이어지지는 않더라도 공공 기관이 비트코인을 보다 긍정적으로 바라보는 계기가 될 것으로 분석된다. 업계 전문가들은..."
6일 전,6일 전,"캐나다 총선, 암호화폐 정책 분수령 되나… 신중한 자유당 vs 친암호화폐...","2018년 영국 중앙은행 총재로 재직할 당시 그는 비트코인(BTC)의 가치를 ‘저장 수단’으로 보기 어렵다고 평가하며, 전통적인 화폐 기능을 제대로 수행하지 못한다고 지적했다. 또한, 민간 스테이블코인에 대해 엄격한 규제가 필요하다고 주장하는 동시에 중앙은행 디지털화폐(CBDC)의 도입을 지지했다. 그러나..."
6일 전,6일 전,"비트코인, 과매도 구간 진입…현 가격대가 저점일까?","비트코인(BTC)이 주요 기술적 지표에서 강세 전환 신호를 보이며, 단기 바닥을 형성할 가능성이 제기됐다. 2024년 반감기 전 조정을 정확히 예측한 분석가는 이번에도 BTC가 반등할 것이라고 전망했다. 10일(현지시간) 암호화폐 전문매체 데일리호들에 따르면, 가명 분석가 렉트 캐피탈(Rekt Capital)은..."
6일 전,6일 전,"기대 못 미친 백악관 암호화폐 정상회담, 시장 하락 심화","트럼프의 인공지능 및 암호화폐 차르 데이비드 삭스(David Sacks)가 의장을 맡은 이번 정상회담은 대통령이 비트코인(BTC), 이더리움(ETH), XRP, 솔라나(SOL)... 현재 BTC는 81,267.69달러에 거래되며 지난 24시간 동안 5.98% 하락했고, ETH, XRP, SOL도 급격한 손실을 기록했다. 트럼프의 최근 전략적 비트코인 보유고 설립과..."
6일 전,6일 전,"美 달러지수 4개월 만 최저, BTC 강세 신호탄…'국채 시장' 변수","[사진: 셔터스톡] 가상자산(암호화폐) 대장주 비트코인(BTC)이 8만달러 초반대까지 하락하며 힘을 못 쓰고 있는 가운데, 미국 달러 약세가 BTC 가격 상승을 촉발할 수 있다는 분석이 나왔다. 그러나 일부 지표가 단기 위험 요인으로 떠오르고 있다. 10일(현지시간) 블록체인 매체..."
6일 전,6일 전,"美 자산운용사, 무브먼트 네트워크 기반 MOVE ETF 신청…알트코인 ETF 시...","이는 비트코인(BTC)과 이더리움(ETH) 외 첫 번째 대체 암호화폐(알트코인) 기반 ETF를 목표로 하는 시도 중 하나다. 무브먼트 랩스 공동창업자 쿠퍼 스캔론(Cooper Scanlon)은 ""전통 투자자들은 토큰을 직접 보유하지 않고도 새로운 블록체인 기술에 규제된 방식으로 접근할 기회를 원하고 있다""고..."
6일 전,6일 전,"비트코인 8만 달러 하락, 정상적 조정일 뿐?… 전문가 분석","비트코인(BTC)이 올해 두 번째로 80,000달러 아래로 떨어지면서 투자자들의 불안감이 커지고 있다. 그러나 전문가들은 이번 하락이 장기적인... 암호화폐 분석가 악셀 애들러 주니어(Axel Adler Jr.)는 비트코인이 60,000달러를 돌파했을 때 장기 보유자들이 총 171만 5,000 를 시장에 방출했지만, 최근..."
6일 전,6일 전,도지코인·시바이누 급락… 밈코인 시장 침체 속 '마인드 오브 페페' 주...,"전문가들은 비트코인(BTC)이 상승세를 보일 경우, 밈코인 시장도 동반 회복할 가능성이 있다고 전망한다. 한편, 마인드 오브 페페는 AI 트레이딩 알고리즘과 고수익 스테이킹 모델을 내세우며 차별화 전략을 펼치고 있다. 프로젝트의 공식 SNS 팔로워 수가 2만 명을 돌파하며 시장의 관심을 증명하는 가운데..."
6일 전,6일 전,"스트래티지, 비트코인 구매 위해 약 30조원 우선주 발행","총 420억달러의 자본을 주식 및 고정 수익 증권으로 조달하려는 목표를 담고 있다. 현재 스트래티지는 49만9096 BTC를 보유하고 있으며, 이는 410억달러 이상에 달한다. 영구 우선주는 만기일이 없어 채권과 달리 지속적인 배당금을 제공한다. 주주들은 특정 조건 하에 STRK를 클래스 A 보통주로 전환할 수 있다."
6일 전,6일 전,비트코인 1억 2000만원 붕괴···미국 경기 침체 공포에 가상자산 '휘청...,"11일 오전 8시 5분 빗썸 기준 비트코인(BTC)은 전일 대비 0.37% 떨어진 1억 1893만 2000원을 기록했다. 같은 시간 이더리움(ETH)은 6.47% 내린 282만 1000원, 엑스알피(XRP)는 1.98% 하락한 3066원, 솔라나(SOL)는 1.43% 떨어진 17만 8600원에 거래되고 있다. 국제 시장도 하락세다. 같은 시간 코인마켓캡에서 는..."
6일 전,6일 전,"美는 비트코인, EU는 디지털 유로… 암호화폐 전략 엇갈린다","미국이 비트코인(BTC)을 전략적 준비자산으로 포함하는 계획을 발표한 가운데, 유럽연합(EU) 당국은 이에 대한 공식적인 반응을 내놓지 않고 있다. 유럽중앙은행(ECB)이 오는 10월 디지털 유로(CBDC) 출시를 추진하는 상황에서, 비트코인을 국가 준비자산으로 받아들일 가능성은 더욱 낮아지고 있다. 트럼프..."
6일 전,6일 전,"업비트, '미래 세대 Cheer UP' 캠페인 실시…취약가정 청소년 지원","회원들은 업비트의 '바로 출금' 기능을 이용해 월드비전의 비트코인 지갑 주소(cheer_up_btc)로 비트코인을 기부하거나, 월드비전의 이더리움 지갑 주소(cheer_up_eth)로 이더리움을 기부함으로써 캠페인에 참여할 수 있다. 기부에 동참한 회원들에게는 기부를 증명하는 NFT(대체불가능토큰)가 제공되며..."
6일 전,6일 전,업비트 “미래 세대 Cheer UP!” 캠페인으로 취약가정 청소년 지원,"회원들은 업비트의 ‘바로 출금’ 기능을 이용해 월드비전의 비트코인 지갑 주소(cheer_up_btc)로 비트코인을 기부하거나, 월드비전의 이더리움 지갑 주소(cheer_up_eth)로 이더리움을 기부함으로써 캠페인에 참여할 수 있다. 기부에 동참한 회원들에게는 기부를 증명하는 NFT(대체불가능토큰)가 제공되며..."
6일 전,6일 전,"케이뱅크-두나무, '봄소풍 보물 찾기' 프로모션 실시",프로모션을 통한 신규계좌 개설을 한 고객이 기간 내 페이지 '내 비트코인 보물 찾기'를 누르면 0.0002BTC~0.1BTC 사이의 비트코인 교환코드인 '리딤코드'가 랜덤으로 당첨된다. 비트코인 시세에 따라 최소 약 2만원에서 최대 약 1000만원 상당이다. 지급받은 리딤 코드를 복사해 업비트 앱에 등록하면 바로...
6일 전,6일 전,"크립토 업계 ""비트코인 비축보다 명확한 규제 필요""… 트럼프 행정부 정...","암호화폐 업계는 미국 정부의 비트코인(BTC) 전략적 비축 계획보다 규제 명확성이 더욱 중요하다고 주장하고 있다. 도널드 트럼프 대통령이 3월 6일(현지시간) 행정 명령을 통해 비트코인 및 디지털 자산 비축 계획을 발표했지만, 구체적인 규제 가이드라인은 여전히 부족하다는 지적이다. 10일(현지시간)..."
6일 전,6일 전,"이더리움, 2,600달러 회복하려면?… 해결해야 할 4가지 핵심 과제","특히, 미국 증권거래위원회(SEC)가 2025년 솔라나(SOL) 현물 ETF를 승인할 가능성이 거론되면서, ETH가 비트코인(BTC)과 함께 독점적으로 기관 투자를 유치하는 상황이 깨질 수도 있다. 결국, ETH가 2,600달러를 회복하려면 네트워크 개선, 온체인 활동 증가, 공급 감소, 레이어2 상호운용성 해결 등 네 가지..."
6일 전,6일 전,"피터 시프, 마이크로스트래티지 비트코인 전략 강력 비판… 파산 위험 ...","회사 주가는 지난해 11월 고점 대비 55% 하락했으며, 비트코인(BTC) 가격이 79,000달러까지 떨어진 가운데 재정적 부담이 가중되고 있다. 10일(현지시간)... 그럼에도 불구하고, 마이크로스트래티지는 여전히 세계 최대 비트코인 보유 기업으로, 총 499,096 를 보유하고 있다. 평균 매입가는 66,423달러로, 현재..."
6일 전,6일 전,7만비트·1800이더…`트럼프 트레이드`가 `트럼프 리스크`로,"11일 코인마켓캡에 따르면 이날 오전 7시 현재 비트코인은 1BTC당 7만9501달러에 거래되고 있다. 지난해 11월 트럼프 대통령 당선 이후 처음으로 8만달러 아래로 내려왔다. 비트코인의 약세는 지난달부터 두드러졌다. 10만달러를 넘었던 가격이 지난달 26일 무너졌고, 이후 회복세를 보이는 듯 했지만 이날 다시..."
6일 전,6일 전,"XRP 고래, 3억 6,700만 달러 대규모 이동… 반등 신호인가?","XRP 주간 자금 유입량은 4주 연속 비트코인(BTC)과 이더리움(ETH)을 앞지르고 있으며, 기관 투자자들의 관심도 증가하는 추세다. 특히, 미국 증권거래위원회(SEC)가 XRP ETF 관련 서류를 검토하고 있다는 점도 시장 기대감을 높이고 있다. 단기적으로 XRP는 3달러를 목표로 하고 있지만, 우선적으로 2.70달러..."
6일 전,6일 전,비트코인·XRP 급락 속 솔락시 강세… 암호화폐 시장 변동성 확대,"비트코인(BTC)과 XRP가 주말 동안 큰 폭으로 하락하며 암호화폐 시장의 불안이 이어지고 있다. 비트코인은 한때 8만 달러까지 떨어졌으며, XRP도 2.08달러까지 후퇴했다. 이 여파로 ‘암호화폐 공포·탐욕 지수’가 17개월 만에 최저 수준으로 하락하며 투자 심리가 위축된 모습을 보였다. 반면 솔락시(Solaxy)는..."
6일 전,6일 전,"일론 머스크의 X, 대규모 사이버 공격 당해… 암호화폐 시장에도 충격","ETP 시장에서는 비트코인(BTC) 관련 상품이 7억5600만 달러(약 1조 1,030억 원)의 순유출을 기록하며 전체 손실의 85%를 차지했고, 숏 비트코인 상품에서도 1,980만 달러(약 290억 원)가 빠져나갔다. 이로 인해 연초부터의 순유입 규모는 26억 달러(약 3조 8,000억 원)까지 내려앉았다. 코인셰어스(CoinShares)의..."
6일 전,6일 전,마이클 세일러 표지 등장 후 MSTR 주가 30% 급락…비트코인 전략 괜찮을...,"주가가 급락했음에도 불구하고 스트래티지는 비트코인(BTC) 매집 전략을 고수하고 있다. 회사는 동일한 날 21억 달러(약 3조 660억 원) 규모의 자금을 추가 조달하겠다고 발표했으며, 이 자금은 비트코인 매입 및 운영 자금으로 사용될 예정이다. 또한 2월 24일 스트래티지는 20,356 를 약 20억 달러(약 2조..."
6일 전,6일 전,"마이크로스트래티지, '포브스 효과'?… 주가 30% 급락 속 비트코인 추가...","그러나 회사는 비트코인(BTC) 추가 매입을 위한 자금 조달을 발표하며 공격적인 투자 전략을 유지하고 있다. 10일(현지시간) 암호화폐 전문매체... 앞서 2월 24일에는 20,356 BTC를 약 20억 달러에 매입한 바 있다. 비트코인 가격이 3월 10일 사상 최대 주간 하락을 기록했음에도 불구하고..."
6일 전,6일 전,"마이클 세일러의 스트래티지, 210억 달러 우선주 발행… 비트코인 추가...","비트코인(BTC) 매입 계획을 공식화했다. 미국 증권거래위원회(SEC)에 제출된 서류에 따르면, 스트래티지는 8% 이자율의 '시리즈 A 영구 스트라이크... 현재 비트코인 트레저리(Bitcoin Treasuries) 데이터를 기준으로 스트래티지는 총 49만 9,096 를 보유하고 있으며, 평가 가치는 약 398억 7,000만 달러(약 58조 2..."
6일 전,6일 전,"비트코인, 다시 7만 8천 달러로...증시 급락 직격타","동시에 비트코인(Bitcoin, BTC)은 7만 8,000달러 선으로 하락하면서 시장 전반으로 불안감이 확산됐다. 시장 분석 업체 코베이시 레터(The Kobeissi Letter)는 미국 정부의 지출 축소가 증시 하락의 주요 원인 중 하나라고 분석했다. 해당 기관은 ""무역전쟁 이슈에 가려져 있지만, 정부 지출 축소 영향도 무시할..."
6일 전,6일 전,"두나무X케이뱅크, ""친구와 함께 현금과 비트코인 보물을 찾아보세요""","신규 계좌 개설 이벤트에 참여한 고객은 '내 비트코인 보물 찾기'를 눌러서 0.0002BTC~0.1BTC 사이의 비트코인 교환코드를 받고, 지급 받은 교환코드를 복사해 업비트 앱에 등록하면 된다. 이미 케이뱅크를 이용하고 있는 고객은 지인에게 이벤트 링크를 공유하고 현금 혜택을 누릴 수 있다. 공유한 링크를..."
6일 전,6일 전,"트럼프의 비트코인 비축 선언, 업계는 '규제 명확성' 더 시급하다고 지...","도널드 트럼프 대통령이 지난 3월 6일 서명한 행정명령을 통해 미국 비트코인(BTC) 비축 준비금을 조성하겠다고 발표했지만, 암호화폐 업계는 실질적인 정책 변화가 더 시급하다고 지적하고 있다. 전문가들은 암호화폐 규제 명확성 확보가 시장 성장을 위한 핵심 요소라며, 정책적 불확실성이 해소되지 않는..."
6일 전,6일 전,"암호화폐 시장, 24시간 동안 레버리지 포지션 7억 1,421만 달러 청산","암호화폐 청산 데이터 / 코인글래스 코인별로는 비트코인(BTC) 관련 포지션이 가장 많이 청산되었다. 24시간 동안 비트코인 포지션에서 약 3억 2,928만 달러가 청산되었으며, 4시간 기준으로는 8,639만 달러의 롱 포지션과 1,665만 달러의 숏 포지션이 청산되었다. 비트코인은 4.51% 하락하며 현재 $79..."
6일 전,6일 전,"[모닝 뉴스브리핑] 미 SEC 위원장 직무대행, 거래소 규제 범위에 암호화...","도이체방크 ""BTC 전략 비축안, 美 암호화폐 리더십 강화할 것"" 독일 최대 상업은행 도이체방크가 미국의 BTC 전략 비축안에 대해 긍정적인 평가를 내놨다고 크립토베이직이 전했다. 도이체방크는 보고서를 통해 ""BTC는 전략 비축 자산으로서 미국의 금융 전략에 중요한 역할을 할 수 있다...."
