기준시간,원본시간,제목,미리보기
2일 전,2일 전,"금 선물 종가, 3천달러 첫 돌파...""트럼프 관세에 3300달러 넘어설 수도...","주식처럼 손쉽게 투자할 수 있는 금 상장지수펀드(ETF)를 통해 금 매입 수요가 지속된 데다 우크라이나 전쟁과 미중 갈등 격화 이후 각국 중앙은행들이... 금 매입이 구조적으로 더 높은 수준을 유지할 것""이라며 ""이는 러시아와 우크라이나 간 휴전이 이뤄진 후에도 마찬가지일 것으로 보인다""라고 평가했다."
2일 전,2일 전,'美 민감국가'에 韓 포함…北·中·러 등 적국이 대다수,"예를 들어, 이스라엘, 대만, 우크라이나 등은 적대국이 아니지만 SCL에 포함된 상태이다. 이스라엘은 핵 비확산 문제로, 대만은 중국과의 갈등 관계 때문에 SCL에 오른 것으로 알려졌다. 한국 입장에서는 SCL 포함이 달갑지 않은 상황이다. 이는 미국과의 협력 기회를 축소시키고 국제 사회에서..."
2일 전,2일 전,"""차라리 계속 싸우자""…우크라인 74%, 전쟁 지지","우크라이나인 10명 중 7명은 사실상 항복과도 같은 종전 협정을 원하지 않으며 계속 러시아에 맞서 싸워야 한다고 본다는 여론조사 결과가 나왔다. 12일(현지시간) 영국 시사주간지 이코노미스트와 여론조사기관 입소스가 지난 5∼10일 인 1천명을 대상으로 조사한 결과, 미국 지원 없이도 싸워야..."
2일 전,2일 전,독일 인프라·국방 '역대급 돈풀기' 협상 타결,"2022년 2월 우크라이나 전쟁 발발 이후 정규예산과 별개로 투입한 특별예산 1천억유로는 2027년 소진된다. 새로 편성되는 국방 특별예산에는 연방군 군비 증강, 우크라이나처럼 '국제법에 반해 침략받은 국가' 지원뿐 아니라 IT 보안과 정보기관 지원, 재난 대응 등 넓은 의미의 안보 예산이 포함된다. 협상이..."
2일 전,2일 전,"푸틴 ""러시아 쿠르스크에 있는 우크라군, 항복한다면 생명 보장할 것""",블라디미르 푸틴 러시아 대통령은 14일(현지시간) 러시아 접경지 쿠르스크에 남아있는 우크라이나군이 항복한다면 생명을 보장해 줄 것이라고 밝혔다.... 푸틴 대통령의 이같은 발언은 도널드 트럼프 미국 대통령이 우크라이나 군인들의 생명을 살려달라고 요청한 것에 대한 답이다. 13일(현지시간) 알렉산드르...
2일 전,2일 전,주유소 기름값 5주 연속 하락…9주 만에 1천600원대 진입,"이번 주 국제유가는 미국 관세 정책에 따른 세계 경기 둔화 우려 지속, 국제에너지기구(IEA)의 석유 수요 전망 하향, 러시아-우크라이나전 휴전 논의 진전 등으로 하락했다.수입 원유 가격 기준인 두바이유는 직전 주보다 0.1달러 내린 71.2달러였다.국제 휘발유 가격은 0.9달러 내린 77.7달러, 국제..."
2일 전,2일 전,"美 “바이든정부 때 한국, 민감국가 목록 최하위 범주에 추가”","있어 정기적으로 협력하는 국가들""이라고 설명한 것으로 전해집니다. 실제로 이스라엘이나 우크라이나도 같은 리스트에 포함돼 있습니다. 외교부는 제한 조치가 발효되는 다음달 15일 전 남은 기간동안 민감국가 리스트에서 동맹국인 한국을 삭제할 수 있도록 미 정부에 요청할 방침입니다."
2일 전,2일 전,러시아 외무차관 방북… ‘북한군 포로 송환’ 논의 가능성,다만 루덴코 차관이 방북 과정에서 북한 측 고위 당국자를 만나 최근 도널드 트럼프 미국 대통령의 러시아-우크라이나 휴전 제안에 대한 러시아 측 입장을 북한에 설명할 수도 있다는 관측이 나온다. 북한군의 러시아 추가 파병에 대한 의견을 교환할 가능성도 있다. 또 루덴코 차관이 군에 잡힌...
2일 전,2일 전,한국이 북한·러시아와 동급?…美 민감국가 대다수는 ‘적국’,"DOE가 언급한 ‘정기적 협력하는 국가들’은 이스라엘, 대만, 우크라이나 등을 의미하는 것으로 보인다. 이들 국가는 적대국이 아니지만 SCL에 올라 있는 상태다. 이스라엘의 경우 핵 비확산 문제 때문에, 대만의 경우 미국의 글로벌 패권 경쟁국인 중국과의 갈등 관계에 놓여 있다는 이유로 SCL에 오른..."
2일 전,2일 전,러시아 외무차관 방북…종전협상 논의하나,조선중앙통신은 안드레이 루덴코 차관이 이끄는 러시아 대표단이 어제(14일) 평양에 도착해 해방탑에 헌화했다고 오늘 보도했습니다. 미국과 우크라이나가 '30일 휴전안'에 합의한 가운데 양국이 고위급 인사 교류로 이에 대해 의견을 교환하고 있는 것으로 보입니다. #북한 #북러 #러시아 #종전협상
2일 전,2일 전,"""테슬라, 너 해고야""…마크 켈리 ""머스크와 트럼프 미국에 큰 피해""","머스크 CEO는 앞서 지난 10일 엑스에 글을 올리고 우크라이나를 방문한 켈리 의원에게 ""반역자""라고 공개적 비난을 했다. 도널드 트럼프 미국 대통령이 평화협정을 끌어내려고 우크라이나에 대한 원조를 중단한 직후 켈리 의원이 우크라이나를 방문했다는 이유다. 켈리 의원은 머스크 CEO에게 ""정부 일을..."
2일 전,2일 전,트럼프 “우크라이나군 살려달라” 요청에…푸틴 “항복하면 생명 보장...,"블라디미르 푸틴 러시아 대통령이 14일(현지 시각) 러시아 접경지 쿠르스크에 있는 우크라이나군이 항복한다면 생명을 보장할 것이라고 밝혔다. 도널드 트럼프 미국 대통령이 푸틴 대통령에게 우크라이나 군인들의 목숨을 살려달라고 요청한 것에 답한 것이다. 타스, 리아노보스티 통신 등은 푸틴 대통령이 이날..."
2일 전,2일 전,"트럼프, 본인 기소했던 법무부서 “불량세력 축출할 것”","이어 바이든 행정부 시절 있었던 러시아의 우크라이나 침공과 하마스의 이스라엘 기습 공격, 아프가니스탄에서의 굴욕적인 미군 철수 등은 자신이... 트럼프 대통령은 우크라이나 전쟁 휴전안 논의를 위해 최근 미국과 러시아 사이에 이뤄진 소통에 대해 “우리는 일부 매우 좋은 반응을 얻었다”라면서도..."
2일 전,2일 전,아카데미 시상식에서 드러난 反트럼프 기류,"최근 트럼프 대통령이 우크라이나 대통령에게 면박을 주면서 러시아 편을 드는 것처럼 보인 데 대한 반발로 읽힌다. 편집상 시상자는 무대에 올라 ""슬라바 우크라이나(우크라이나에 영광을)""라고 외치기도 했다. 트럼프에 대한 노골적인 조롱은 사라져 남우주연상도 이민자 역할에 돌아갔다. 《브루탈리스트》..."
2일 전,2일 전,"러시아 군용기, 동해 방공식별구역 진입… 합참 ""전투기 투입 대응""","진입할 땐 해당국 군 당국의 사전허가를 받는 게 관례지만, 러시아처럼 방공식별구역을 인정하지 않는 경우도 있다. 일각에선 우크라이나 전쟁으로 유럽에 초점을 맞출 수밖에 없는 러시아가 아시아에서의 영향력을 유지하고, 동해상에서 한·미·일의 움직임을 견제하려는 의도가 있다는 해석도 나온다."
2일 전,2일 전,테슬라 전시장 된 백악관... 전 세계는 어쩌다 억만장자 6명의 놀이터가...,러시아와 전쟁을 치르고 있는 우크라이나는 마이크로소프트의 기술 지원에 힘입어 러시아의 사이버 공격에 대응했다. 머스크가 운영하는 위성 통신 시스템 스타링크 덕에 우크라이나는 드론으로 항전할 수 있었다. 반대로 이들 기업들이 언제라도 마음을 바꾸면 의 전선이 무너지는 건 한순간이다....
2일 전,2일 전,러 외무차관 방북…우크라 전쟁 상황 논의 주목,알리고 도착 당일 알렉산드르 마체고라 주북 러 대사 등과 함께 해방탑을 찾았다고 전했습니다. 지난해 북러가 체결한 '포괄적인 전략적 동반자 관계에 대한 조약' 이행을 점검하면서 최근 트럼프 미국 대통령의 러시아-우크라이나 휴전 제안에 대한 러시아 측 입장을 북한에 설명하려는 의도로 추정되고 있습니다.
2일 전,2일 전,주유소 기름값 5주 연속 하락…휘발유 평균가 '1600원대',"이번 주 국제유가는 미국 관세 정책에 따른 세계 경기 둔화 우려 지속, 국제에너지기구(IEA)의 석유 수요 전망 하향, 러시아-우크라이나전 휴전 논의 진전 등으로 하락했다. 수입 원유 가격 기준인 두바이유는 직전 주보다 0.1달러 내린 71.2달러였다. 국제 휘발유 가격은 0.9달러 내린 77.7달러, 국제..."
2일 전,2일 전,"30일간 휴전 앞두고…트럼프 ""우크라군 살려달라""…푸틴 ""항복하라""","▲ 12일(현지시간) 군복입고 쿠르스크 사령부 방문한 푸틴 대통령 미국과 우크라이나가 합의한 30일간의 휴전을 앞두고 미국, 우크라이나, 러시아 사이 긴장이 고조되고 있습니다. 지난해 8월 우크라이나가 기습 공격해 일부 점령했던 러시아 서남부 쿠르스크주에서 러시아가 공세를 강화하며 영토의 대부분을..."
2일 전,2일 전,주유소 기름값 5주 연속 내림세…휘발유 평균가 1600원대 진입,"이번 주 국제유가는 미국 관세 정책에 따른 세계 경기 둔화 우려 지속, 국제에너지기구(IEA)의 석유 수요 전망 하향, 러시아-우크라이나전 휴전 논의 진전 등으로 하락세를 보였다. 수입 원유 가격 기준인 두바이유는 직전 주보다 0.1달러 내린 71.2달러를 기록했다. 국제 휘발유 가격은 0.9달러 내린..."
2일 전,2일 전,"MP머티리얼스, 다시 주목받는 희토류 [돈 되는 해외 주식]",이에 미국은 우크라이나에 광물 개발권 확보 추진은 물론 도널드 트럼프 대통령은 미국 내 희토류 생산 확대 방침을 천명했다. 중국의 2025년 희토류... 우크라이나 역시 많은 희토류를 보유하고 있으나 디스프로슘 등 중희토류 매장량은 많지 않다고 알려져 있다. 참고로 NdFeB계 영구자석의 경우...
2일 전,2일 전,"또 러시아와 보조 맞춘 트럼프… ""푸틴에게 쿠르스크 우크라군 살려달라...","우크라이나·러시아 전쟁 휴전을 추진 중인 도널드 트럼프 미국 대통령이 러시아 쿠르스크 전황 평가와 관련해 블라디미르 푸틴 러시아 대통령과 보조를 맞추고 있다. 쿠르스크를 점령했던 우크라이나군이 러시아군 반격에 포위됐다며 ""살려달라""고 푸틴에게 공개 부탁한 것이다. 는 자국군 포위..."
2일 전,2일 전,"뉴욕증시, 소비심리 악화보다 저가 매력 '급등'...국제유가, WTI 0.95%↑","러시아가 우크라이나 전쟁 휴전을 두고 협상을 벌이는 가운데 러시아가 미온적으로 나오면서 휴전 기대감이 약해졌다. 미국이 러시아와 이란에 대한 제재를 강화하는 것과 결합돼 이 같은 재료들은 유가에 하방 지지력을 줬다. IG의 토니 시카모어 시장 분석가는 ""러시아의 미온적 태도로 ..."
2일 전,2일 전,"빅터차 ""트럼프, 北비핵화에 집중 안해…전면 폐기 불가능 인식""","이어 ""북한에 대한 트럼프의 준거의 틀은 비핵화가 아니라 우크라이나 전쟁""이라고 분석하면서 ""평화협정의 일부로서, 트럼프는 북한이 (러시아를 위한) 지상군 파병을 중단하길 원할 것""이라고 분석했다. 차 석좌는 트럼프 대통령이 ""기본적으로 북한을 핵무기 보유국으로 받아들이고 있을 수도 있다""며..."
2일 전,2일 전,"'우크라 전쟁 24시간 내 종결' 말한 트럼프…뒤늦게 ""비꼬는 표현""","도널드 트럼프 미국 대통령이 지난해 대선 기간 중 우크라이나 전쟁을 '24시간 내에 끝내겠다'고 한 발언에 대해 ""비꼬는 표현""이었다고 했다. 트럼프 대통령은 15일(현지시간) 사전 공개된 풀 메저(full measure) TV 프로그램과의 인터뷰 영상에서 대선 기간 동안 공약과 취임 후 여전히 전쟁에서..."
2일 전,2일 전,"“테슬라 더는 못 타!” 민주당 상원의원, 머스크와 설전 후 차량 폐기...","지난 10일 켈리 의원은 우크라이나를 방문한 뒤 “우크라이나 국민들을 포기해선 안 된다는 확신을 얻었다”며 “모든 이들이 전쟁의 종식을 원하지만, 어떤 합의도 우크라이나의 안전을 보장해야 하며 푸틴에게 양보해선 안 된다”는 글을 엑스에 올렸다. 이 게시글을 본 머스크는 켈리를 향해 “당신은..."
2일 전,2일 전,트럼프發 갈등 속 G7 우크라戰에 한목소리…대러 추가 제재 압박,"외교장관들이 우크라이나 전쟁 해결을 위해 단결된 모습을 보였다. 로이터 통신과 뉴욕타임스(NYT) 등에 따르면, G7 외교장관들은 14일(현지시간) 캐나다 퀘벡주 샤를부아에서 회의를 가졌다. 이번 회의에선 우크라이나에 대한 지원 및 러시아에 대한 추가 제재, 이스라엘 자위권 인정 및 가자지구 영구 휴전..."
2일 전,2일 전,"트럼프 ""우크라군 살려달라"" vs 푸틴 ""항복하라""","미국과 우크라이나가 합의한 30일간의 휴전을 앞두고 미국과 우크라이나, 러시아 사이 긴장이 고조되고 있습니다. 지난해 8월 우크라이나가 기습 공격해 일부 점령했던 러시아 서남부 쿠르스크주에서 러시아가 공세를 강화하며 영토의 대부분을 되찾았고 이것이 향후 종전 협상에서 주요 변수가 될 전망입니다...."
